Rok;Imię;Liczba;Płeć
2014;ANTHONY;93;M
2014;OLIWER;92;M
2014;BENJAMIN;91;M
2014;MARCELI;91;M
2014;BENIAMIN;89;M
2014;MAKS;87;M
2014;MICHAEL;87;M
2014;NICOLAS;83;M
2014;WŁADYSŁAW;83;M
2014;VIKTOR;82;M
2014;SYLWESTER;79;M
2014;ARON;77;M
2014;PHILIP;75;M
2014;NIKOLAS;71;M
2014;BRAYAN;70;M
2014;OKTAWIAN;70;M
2014;VINCENT;70;M
2014;NATHANIEL;69;M
2014;OLGIERD;67;M
2014;PATRICK;66;M
2014;DENIS;65;M
2014;SZCZEPAN;65;M
2014;BRIAN;64;M
2014;SŁAWOMIR;62;M
2014;KOSMA;61;M
2014;LUCJAN;61;M
2014;JAROSŁAW;59;M
2014;KASPER;57;M
2014;EDWARD;54;M
2014;JONATAN;54;M
2014;AARON;53;M
2014;ROCH;53;M
2014;KASJAN;52;M
2014;ROMAN;52;M
2014;ZBIGNIEW;52;M
2014;JOACHIM;51;M
2014;AMADEUSZ;50;M
2014;DOMINIC;50;M
2014;LIAM;50;M
2014;KEWIN;49;M
2014;KORNELIUSZ;49;M
2014;SERGIUSZ;49;M
2014;THOMAS;49;M
2014;EMILIAN;47;M
2014;JANUSZ;47;M
2014;WILLIAM;46;M
2014;IRENEUSZ;45;M
2014;BRYAN;44;M
2014;JONASZ;44;M
2014;BRUNON;43;M
2014;IVO;43;M
2014;MAXYMILIAN;42;M
2014;MIRON;42;M
2014;OLEG;42;M
2014;KRYSPIN;41;M
2014;CASPER;40;M
2014;ALLAN;39;M
2014;COLIN;39;M
2014;LEONARDO;39;M
2014;LESZEK;39;M
2014;ETHAN;38;M
2014;NOAH;38;M
2014;ZIEMOWIT;38;M
2014;BOLESŁAW;37;M
2014;KASPIAN;37;M
2014;RYAN;37;M
2014;ERIK;35;M
2014;FRANK;35;M
2014;GNIEWOMIR;35;M
2014;BERNARD;34;M
2014;MIROSŁAW;34;M
2014;BOGDAN;33;M
2014;KAI;33;M
2014;LUKAS;33;M
2014;NICHOLAS;33;M
2014;DYLAN;32;M
2014;EMANUEL;32;M
2014;FELIX;32;M
2014;JAKOB;31;M
2014;KARIM;31;M
2014;KLAUDIUSZ;31;M
2014;ANTONIO;29;M
2014;CHRISTIAN;29;M
2014;ERWIN;28;M
2014;JONATHAN;28;M
2014;RAYAN;28;M
2014;ZACHARY;28;M
2014;BARTEK;27;M
2014;SIMON;27;M
2014;ANTON;26;M
2014;CYRYL;26;M
2014;LUCAS;26;M
2014;BOGUSŁAW;25;M
2014;ERIC;25;M
2014;FRANEK;25;M
2014;MATTHEW;25;M
2014;DIEGO;24;M
2014;GNIEWOSZ;24;M
2014;JOSHUA;24;M
2014;WINCENTY;24;M
2014;BRONISŁAW;23;M
2014;HENRY;23;M
2014;MAKARY;23;M
2014;PASCAL;23;M
2014;RAFAEL;23;M
2014;IVAN;22;M
2014;LOUIS;22;M
2014;PAUL;22;M
2014;XAWERY;22;M
2014;GERARD;21;M
2014;KLEMENS;21;M
2014;LEOPOLD;21;M
2014;MARCO;21;M
2014;MARK;21;M
2014;TOBIAS;21;M
2014;BASTIAN;20;M
2014;CHRISTOPHER;20;M
2014;EDGAR;20;M
2014;ELIASZ;20;M
2014;GNIEWKO;20;M
2014;LUCA;20;M
2014;TRISTAN;20;M
2014;BENEDYKT;19;M
2014;CZESŁAW;19;M
2014;FRANCESCO;19;M
2014;JOHN;19;M
2014;LUIS;19;M
2014;WIT;19;M
2014;DONATAN;18;M
2014;IAN;18;M
2014;JAMES;18;M
2014;MATTEO;18;M
2014;KRISTIAN;17;M
2014;MARIAN;17;M
2014;PHILIPP;17;M
2014;ZYGMUNT;17;M
2014;ARIEL;16;M
2014;ARTEM;16;M
2014;AUGUSTYN;16;M
2014;BAZYLI;16;M
2014;BOGUMIŁ;16;M
2014;ELIAS;16;M
2014;LUKA;16;M
2014;MANUEL;16;M
2014;MARCUS;16;M
2014;MIECZYSŁAW;16;M
2014;NICO;16;M
2014;OMAR;16;M
2014;PETER;16;M
2014;SANTIAGO;16;M
2014;ALESSANDRO;15;M
2014;AMIR;15;M
2014;AUGUST;15;M
2014;BRAIAN;15;M
2014;JOEL;15;M
2014;KILIAN;15;M
2014;TEO;15;M
2014;TEOFIL;15;M
2014;ANTONY;14;M
2014;MARKUS;14;M
2014;STANISLAW;14;M
2014;TIMOTHY;14;M
2014;TYCJAN;14;M
2014;ZACHARIASZ;14;M
2014;KRZESIMIR;13;M
2014;LORENZO;13;M
2014;MIKOLAJ;13;M
2014;MYKHAILO;13;M
2014;NATANAEL;13;M
2014;NIKO;13;M
2014;OLEKSANDR;13;M
2014;OREST;13;M
2014;WALDEMAR;13;M
2014;ALEXANDRE;12;M
2014;ALI;12;M
2014;ARTHUR;12;M
2014;DASTIN;12;M
2014;DENNIS;12;M
2014;FELICJAN;12;M
2014;HIERONIM;12;M
2014;IWAN;12;M
2014;JACK;12;M
2014;JOSEPH;12;M
2014;MATEO;12;M
2014;MAXIM;12;M
2014;SAMIR;12;M
2014;WINCENT;12;M
2014;ALEK;11;M
2014;BRANDON;11;M
2014;EDMUND;11;M
2014;FABIO;11;M
2014;JAREMA;11;M
2014;JAROMIR;11;M
2014;LEW;11;M
2014;MAXIMILLIAN;11;M
2014;MIKE;11;M
2014;PHILLIP;11;M
2014;RADOMIR;11;M
2014;RUBEN;11;M
2014;SAMBOR;11;M
2014;ANATOL;10;M
2014;ANDRII;10;M
2014;ARSEN;10;M
2014;CHARLES;10;M
2014;ENZO;10;M
2014;JEREMY;10;M
2014;LOGAN;10;M
2014;MAXIME;10;M
2014;MICHAL;10;M
2014;NOEL;10;M
2014;RAGNAR;10;M
2014;RICARDO;10;M
2014;SEAN;10;M
2014;WOJTEK;10;M
2014;ANTOINE;9;M
2014;ARIAN;9;M
2014;ARMIN;9;M
2014;CHARLIE;9;M
2014;IBRAHIM;9;M
2014;JORDAN;9;M
2014;JUSTIN;9;M
2014;MILO;9;M
2014;WAWRZYNIEC;9;M
2014;WILHELM;9;M
2014;ANDREAS;8;M
2014;ANGELO;8;M
2014;ARYAN;8;M
2014;BEN;8;M
2014;CARLOS;8;M
2014;DANIIL;8;M
2014;DANTE;8;M
2014;EMMANUEL;8;M
2014;JASPER;8;M
2014;LUBOMIR;8;M
2014;MAGNUS;8;M
2014;RICHARD;8;M
2014;SAMI;8;M
2014;SASZA;8;M
2014;THEO;8;M
2014;TOM;8;M
2014;XAWIER;8;M
2014;YASIN;8;M
2014;ALEKSANDR;7;M
2014;AURELIUSZ;7;M
2014;AXEL;7;M
2014;CONNOR;7;M
2014;CRISTIAN;7;M
2014;DAVYD;7;M
2014;DYMITR;7;M
2014;EMIR;7;M
2014;EVAN;7;M
2014;FRANCIS;7;M
2014;ISMAEL;7;M
2014;ITAN;7;M
2014;KAJ;7;M
2014;LECH;7;M
2014;MICHELE;7;M
2014;NIKITA;7;M
2014;NOLAN;7;M
2014;PABLO;7;M
2014;PAWEL;7;M
2014;RICCARDO;7;M
2014;ROBIN;7;M
2014;ROLAND;7;M
2014;SAJMON;7;M
2014;SERAFIN;7;M
2014;THIAGO;7;M
2014;TIM;7;M
2014;TYBERIUSZ;7;M
2014;YOUSSEF;7;M
2014;AHMED;6;M
2014;AIDEN;6;M
2014;ALON;6;M
2014;ARNOLD;6;M
2014;BARNABA;6;M
2014;DAVIDE;6;M
2014;DEXTER;6;M
2014;FÉLIX;6;M
2014;GASPAR;6;M
2014;ISMAIL;6;M
2014;JASON;6;M
2014;KONSTANTYN;6;M
2014;LEWIS;6;M
2014;MAKSIM;6;M
2014;MASON;6;M
2014;MIGUEL;6;M
2014;MILOSZ;6;M
2014;NELSON;6;M
2014;NIKLAS;6;M
2014;NIKOLAI;6;M
2014;NIKOLAJ;6;M
2014;OLEK;6;M
2014;STANISLAV;6;M
2014;STANLEY;6;M
2014;THÉO;6;M
2014;TIMUR;6;M
2014;TOMAS;6;M
2014;ALEJANDRO;5;M
2014;ALFRED;5;M
2014;ARMAN;5;M
2014;BOHDAN;5;M
2014;BOŻYDAR;5;M
2014;COLLIN;5;M
2014;EDWIN;5;M
2014;EMILIO;5;M
2014;EUGENIUSZ;5;M
2014;FIODOR;5;M
2014;GABRIELE;5;M
2014;GEORGE;5;M
2014;GORAN;5;M
2014;HERBERT;5;M
2014;ILLIA;5;M
2014;ILYAS;5;M
2014;ISAAC;5;M
2014;JAVIER;5;M
2014;JONAS;5;M
2014;JURAND;5;M
2014;KOLIN;5;M
2014;KYLE;5;M
2014;LÉO;5;M
2014;MARKO;5;M
2014;MATVII;5;M
2014;MAXWELL;5;M
2014;MIKHAIL;5;M
2014;NAMIR;5;M
2014;NAZAR;5;M
2014;NOE;5;M
2014;OKTAWIUSZ;5;M
2014;PATRYCJUSZ;5;M
2014;ROY;5;M
2014;SASHA;5;M
2014;SYRIUSZ;5;M
2014;WALENTINO;5;M
2014;WITOSZ;5;M
2014;WŁODZIMIERZ;5;M
2014;XAVERY;5;M
2014;YANN;5;M
2014;ZAKARIA;5;M
2014;LENA;10610;K
2014;JULIA;9619;K
2014;ZUZANNA;9610;K
2014;MAJA;8863;K
2014;ZOFIA;7221;K
2014;HANNA;7005;K
2014;AMELIA;6288;K
2014;ALEKSANDRA;6285;K
2014;NATALIA;5703;K
2014;WIKTORIA;5519;K
2014;ALICJA;5335;K
2014;OLIWIA;5189;K
2014;NIKOLA;4307;K
2014;MARIA;4092;K
2014;EMILIA;4013;K
2014;ANNA;3549;K
2014;NADIA;3517;K
2014;ANTONINA;3172;K
2014;GABRIELA;3041;K
2014;MARTYNA;2896;K
2014;LILIANA;2881;K
2014;MILENA;2716;K
2014;LAURA;2640;K
2014;POLA;2441;K
2014;MAGDALENA;2302;K
2014;KAROLINA;2172;K
2014;KORNELIA;2090;K
2014;WERONIKA;1990;K
2014;AGATA;1920;K
2014;IGA;1863;K
2014;JAGODA;1684;K
2014;NINA;1660;K
2014;MICHALINA;1523;K
2014;BARBARA;1514;K
2014;HELENA;1507;K
2014;KINGA;1433;K
2014;PAULINA;1423;K
2014;MARCELINA;1329;K
2014;MARTA;1236;K
2014;PATRYCJA;1207;K
2014;KATARZYNA;1167;K
2014;MAŁGORZATA;1166;K
2014;KLAUDIA;1129;K
2014;BLANKA;1026;K
2014;KAJA;1017;K
2014;ŁUCJA;1017;K
2014;JOANNA;1014;K
2014;IZABELA;936;K
2014;DOMINIKA;928;K
2014;EWA;822;K
2014;KLARA;789;K
2014;SARA;767;K
2014;ANASTAZJA;761;K
2014;NELA;729;K
2014;LILIANNA;725;K
2014;KAMILA;664;K
2014;KALINA;650;K
2014;OLGA;650;K
2014;DARIA;618;K
2014;SANDRA;597;K
2014;MATYLDA;575;K
2014;ANIELA;569;K
2014;MALWINA;564;K
2014;ELIZA;559;K
2014;ADRIANNA;535;K
2014;URSZULA;533;K
2014;OLIVIA;517;K
2014;ROKSANA;502;K
2014;NATASZA;446;K
2014;RÓŻA;435;K
2014;DOROTA;428;K
2014;NICOLA;424;K
2014;MARIKA;423;K
2014;LIDIA;415;K
2014;MARIANNA;415;K
2014;JUSTYNA;405;K
2014;VANESSA;402;K
2014;VICTORIA;396;K
2014;LIWIA;379;K
2014;KARINA;375;K
2014;ROZALIA;365;K
2014;AGNIESZKA;362;K
2014;BIANKA;335;K
2014;MONIKA;323;K
2014;EMMA;319;K
2014;MIA;314;K
2014;AURELIA;303;K
2014;MAYA;293;K
2014;ADA;276;K
2014;MARLENA;254;K
2014;NICOLE;243;K
2014;INGA;235;K
2014;DAGMARA;234;K
2014;JESSICA;232;K
2014;ELENA;227;K
2014;DIANA;215;K
2014;JULITA;197;K
2014;EWELINA;187;K
2014;ANITA;183;K
2014;APOLONIA;177;K
2014;SONIA;169;K
2014;IDA;166;K
2014;MELANIA;162;K
2014;ELŻBIETA;161;K
2014;ZOJA;161;K
2014;RITA;149;K
2014;ANGELIKA;146;K
2014;TOLA;146;K
2014;SYLWIA;145;K
2014;JOWITA;144;K
2014;NEL;144;K
2014;LUIZA;142;K
2014;SOPHIE;139;K
2014;VIKTORIA;139;K
2014;ADELA;130;K
2014;PAULA;130;K
2014;SABINA;127;K
2014;SOFIA;127;K
2014;JUDYTA;126;K
2014;FAUSTYNA;121;K
2014;ANTONIA;119;K
2014;CELINA;118;K
2014;IZABELLA;118;K
2014;JANINA;117;K
2014;ALINA;116;K
2014;AMANDA;116;K
2014;JULIANNA;116;K
2014;LILIA;114;K
2014;MAGDA;114;K
2014;JADWIGA;113;K
2014;KRYSTYNA;113;K
2014;MILA;113;K
2014;EMILY;112;K
2014;ANETA;111;K
2014;TATIANA;111;K
2014;GAJA;110;K
2014;NOEMI;106;K
2014;WANDA;104;K
2014;ALEXANDRA;102;K
2014;KONSTANCJA;101;K
2014;LEA;98;K
2014;ESTERA;97;K
2014;STEFANIA;94;K
2014;MARCELA;92;K
2014;LILA;91;K
2014;HANA;88;K
2014;JAŚMINA;87;K
2014;LILY;82;K
2014;TAMARA;82;K
2014;BEATA;81;K
2014;SAMANTA;80;K
2014;SOPHIA;79;K
2014;OTYLIA;78;K
2014;JAGNA;77;K
2014;WANESSA;75;K
2014;ADRIANA;69;K
2014;LIVIA;69;K
2014;TERESA;69;K
2014;INES;65;K
2014;LUCYNA;65;K
2014;EDYTA;64;K
2014;HANNAH;64;K
2014;LILLY;62;K
2014;MALINA;62;K
2014;INEZ;60;K
2014;ANDŻELIKA;59;K
2014;KSENIA;55;K
2014;STELLA;54;K
2014;IRENA;53;K
2014;OLA;52;K
2014;JOLANTA;51;K
2014;DANUTA;50;K
2014;ALICIA;47;K
2014;BIANCA;47;K
2014;FELICJA;47;K
2014;OKTAWIA;47;K
2014;ALICE;46;K
2014;KAYA;46;K
2014;NATALIE;45;K
2014;SARAH;45;K
2014;SELENA;45;K
2014;WIOLETTA;45;K
2014;CARMEN;44;K
2014;NELLY;44;K
2014;MICHELLE;43;K
2014;NAOMI;43;K
2014;GABRIELLA;42;K
2014;GLORIA;42;K
2014;JANA;42;K
2014;ABIGAIL;41;K
2014;MAJKA;41;K
2014;ROXANA;41;K
2014;DALIA;40;K
2014;EVA;40;K
2014;FRANCISZKA;40;K
2014;IWONA;40;K
2014;HONORATA;37;K
2014;ILONA;37;K
2014;LARA;36;K
2014;ZOE;36;K
2014;ANASTASIA;35;K
2014;HALINA;35;K
2014;ISABELLA;35;K
2014;ERYKA;34;K
2014;LARYSA;34;K
2014;NELLA;34;K
2014;OLIMPIA;34;K
2014;OKSANA;33;K
2014;ORIANA;33;K
2014;DOBRAWA;32;K
2014;INKA;32;K
2014;KLEMENTYNA;32;K
2014;MIRIAM;32;K
2014;CHLOE;31;K
2014;IRMINA;31;K
2014;MELISA;31;K
2014;VERONIKA;31;K
2014;ROMA;30;K
2014;CECYLIA;29;K
2014;CLAUDIA;29;K
2014;IDALIA;29;K
2014;LILI;29;K
2014;JASMINE;28;K
2014;MELISSA;28;K
2014;MIRA;28;K
2014;BERENIKA;27;K
2014;LETYCJA;27;K
2014;NICOL;26;K
2014;VERONICA;26;K
2014;LAILA;25;K
2014;LILLA;25;K
2014;VIVIENNE;25;K
2014;ANIKA;24;K
2014;ARIANA;24;K
2014;DANIELA;24;K
2014;JASMIN;24;K
2014;WANESA;24;K
2014;ŻANETA;24;K
2014;GRETA;23;K
2014;FLORENTYNA;22;K
2014;KIRA;22;K
2014;MARCJANNA;22;K
2014;MARZENA;22;K
2014;NIKA;22;K
2014;DOBROSŁAWA;21;K
2014;ELISA;21;K
2014;LISA;21;K
2014;MARYLA;21;K
2014;LAYLA;20;K
2014;MARTINA;20;K
2014;ROSE;20;K
2014;VIVIEN;20;K
2014;BOGUMIŁA;19;K
2014;INA;19;K
2014;JASMINA;19;K
2014;SOFIE;19;K
2014;SOFIJA;19;K
2014;ARIANNA;18;K
2014;JÓZEFINA;18;K
2014;LUNA;18;K
2014;MAIA;18;K
2014;MARINA;18;K
2014;SAMANTHA;18;K
2014;SUSANNE;18;K
2014;ZARA;18;K
2014;ANDREA;17;K
2014;BOGNA;17;K
2014;GIULIA;17;K
2014;NATASHA;17;K
2014;AMELIE;16;K
2014;AMY;16;K
2014;CORNELIA;16;K
2014;JESSIKA;16;K
2014;LEYLA;16;K
2014;MARIETTA;16;K
2014;MATILDA;16;K
2014;NELL;16;K
2014;NIKOL;16;K
2014;ANGELINA;15;K
2014;CLARA;15;K
2014;ELLA;15;K
2014;MARIOLA;15;K
2014;MILANA;15;K
2014;MILLA;15;K
2014;VALENTINA;15;K
2014;WALERIA;15;K
2014;ZOSIA;15;K
2014;ANASTASIIA;14;K
2014;BOŻENA;14;K
2014;CHARLOTTE;14;K
2014;ELIANA;14;K
2014;ELIZABETH;14;K
2014;GAIA;14;K
2014;KASANDRA;14;K
2014;LIA;14;K
2014;LUCY;14;K
2014;MARIE;14;K
2014;MIKA;14;K
2014;SOFIIA;14;K
2014;YASMINE;14;K
2014;ALISA;13;K
2014;AURORA;13;K
2014;DŻESIKA;13;K
2014;ELEONORA;13;K
2014;HALSZKA;13;K
2014;JENNIFER;13;K
2014;MEGAN;13;K
2014;MELANIE;13;K
2014;OLENA;13;K
2014;SABRINA;13;K
2014;SUSANNA;13;K
2014;VIVIANA;13;K
2014;ANA;12;K
2014;DAGNA;12;K
2014;ERIKA;12;K
2014;ISABELLE;12;K
2014;LEILA;12;K
2014;LUDMIŁA;12;K
2014;MIRELLA;12;K
2014;PATRICIA;12;K
2014;RAISA;12;K
2014;DOBROMIŁA;11;K
2014;IZA;11;K
2014;MALIKA;11;K
2014;MARITA;11;K
2014;YASMIN;11;K
2014;AMALIA;10;K
2014;AMBER;10;K
2014;BRYGIDA;10;K
2014;CHIARA;10;K
2014;ELWIRA;10;K
2014;JESIKA;10;K
2014;JULIANA;10;K
2014;KAREN;10;K
2014;KASJANA;10;K
2014;LEONIA;10;K
2014;LUDWIKA;10;K
2014;MARIAM;10;K
2014;NADJA;10;K
2014;NOELIA;10;K
2014;SALMA;10;K
2014;SUZANNA;10;K
2014;AMIRA;9;K
2014;ANIA;9;K
2014;ARIADNA;9;K
2014;BELLA;9;K
2014;CHANEL;9;K
2014;DAJANA;9;K
2014;DOBROCHNA;9;K
2014;EMILIE;9;K
2014;EVELINA;9;K
2014;FATIMA;9;K
2014;FRANCESCA;9;K
2014;GRAŻYNA;9;K
2014;HIACYNTA;9;K
2014;ILIANA;9;K
2014;ISMENA;9;K
2014;KARMEN;9;K
2014;KATIA;9;K
2014;LATIKA;9;K
2014;LEAH;9;K
2014;LILLIANA;9;K
2014;LUISA;9;K
2014;NASTAZJA;9;K
2014;NATHALIE;9;K
2014;STANISŁAWA;9;K
2014;WIOLETA;9;K
2014;ZOYA;9;K
2014;AALIYAH;8;K
2014;ALENA;8;K
2014;ANGELA;8;K
2014;ANNABELLE;8;K
2014;ARLETA;8;K
2014;BERNADETA;8;K
2014;BLANCA;8;K
2014;CHRISTINA;8;K
2014;DEBORA;8;K
2014;ELLIE;8;K
2014;EMANUELA;8;K
2014;KAMELIA;8;K
2014;KARLA;8;K
2014;KESJA;8;K
2014;LINDA;8;K
2014;NADINE;8;K
2014;NIKOLINA;8;K
2014;REBEKA;8;K
2014;SAMIRA;8;K
2014;SIMONA;8;K
2014;SUZANNE;8;K
2014;VALERIA;8;K
2014;YELYZAVETA;8;K
2014;YEVA;8;K
2014;AISHA;7;K
2014;ALMA;7;K
2014;ANABELLA;7;K
2014;AVA;7;K
2014;EUNIKA;7;K
2014;GABRIELLE;7;K
2014;ISABEL;7;K
2014;KATHARINA;7;K
2014;KATRINA;7;K
2014;LENKA;7;K
2014;LÉA;7;K
2014;LILIANE;7;K
2014;LUKRECJA;7;K
2014;LYDIA;7;K
2014;MANUELA;7;K
2014;MARIIA;7;K
2014;MIKAELA;7;K
2014;NIKOLETTA;7;K
2014;POLINA;7;K
2014;REBECCA;7;K
2014;RENATA;7;K
2014;RUTA;7;K
2014;SCARLETT;7;K
2014;SUSAN;7;K
2014;SYNTIA;7;K
2014;VANESA;7;K
2014;XENIA;7;K
2014;ZLATA;7;K
2014;ZUZA;7;K
2014;ZYTA;7;K
2014;ANABEL;6;K
2014;ANATOLA;6;K
2014;AYLIN;6;K
2014;BALBINA;6;K
2014;BERNADETTA;6;K
2014;CHANTAL;6;K
2014;ELA;6;K
2014;ELISABETH;6;K
2014;ESTHER;6;K
2014;FLORA;6;K
2014;GRACJA;6;K
2014;HELEN;6;K
2014;IRIS;6;K
2014;JESICA;6;K
2014;JULIETTA;6;K
2014;KATJA;6;K
2014;KIARA;6;K
2014;KIM;6;K
2014;LARISSA;6;K
2014;LILLIAN;6;K
2014;LIZA;6;K
2014;LORENA;6;K
2014;LOUISE;6;K
2014;MADELEINE;6;K
2014;MARYAM;6;K
2014;MELA;6;K
2014;MIRELA;6;K
2014;MIROSŁAWA;6;K
2014;NAILA;6;K
2014;NASTIA;6;K
2014;PAMELA;6;K
2014;PIA;6;K
2014;SOFI;6;K
2014;TINA;6;K
2014;TOSIA;6;K
2014;VIOLETTA;6;K
2014;VITTORIA;6;K
2014;WERA;6;K
2014;AIDA;5;K
2014;ALDONA;5;K
2014;AMINA;5;K
2014;ANNABELL;5;K
2014;ANYA;5;K
2014;ARINA;5;K
2014;AYLA;5;K
2014;BOGUSŁAWA;5;K
2014;CARLA;5;K
2014;CAROLINA;5;K
2014;CAROLINE;5;K
2014;CATALEYA;5;K
2014;FREYA;5;K
2014;GRACE;5;K
2014;HANIA;5;K
2014;HEIDI;5;K
2014;INGRID;5;K
2014;KATALEJA;5;K
2014;KAYLA;5;K
2014;KLAUDYNA;5;K
2014;LÉNA;5;K
2014;LIANA;5;K
2014;LILIAN;5;K
2014;LILLI;5;K
2014;LOLA;5;K
2014;LUCIA;5;K
2014;MARIYA;5;K
2014;MATHILDE;5;K
2014;MICHAELA;5;K
2014;MIYA;5;K
2014;NELLI;5;K
2014;ROXANNA;5;K
2014;RUBY;5;K
2014;SAFIYA;5;K
2014;SALOMEA;5;K
2014;SASHA;5;K
2014;SOFIYA;5;K
2014;VIKTORIIA;5;K
2014;VIVIAN;5;K
2014;WIERA;5;K
2014;WIWIANA;5;K
2014;YASMINA;5;K
2014;ZUZANA;5;K
2015;JAKUB;9165;M
2015;ANTONI;8307;M
2015;SZYMON;7766;M
2015;JAN;7587;M
2015;FILIP;7201;M
2015;KACPER;6840;M
2015;ALEKSANDER;5784;M
2015;FRANCISZEK;5751;M
2015;MIKOŁAJ;5648;M
2015;WOJCIECH;5562;M
2015;ADAM;5385;M
2015;MICHAŁ;5054;M
2015;MARCEL;4210;M
2015;WIKTOR;4054;M
2015;PIOTR;3971;M
2015;IGOR;3875;M
2015;MATEUSZ;3837;M
2015;BARTOSZ;3679;M
2015;STANISŁAW;3246;M
2015;ALAN;3202;M
2015;LEON;3007;M
2015;NIKODEM;2978;M
2015;DAWID;2895;M
2015;MAKSYMILIAN;2866;M
2015;MIŁOSZ;2813;M
2015;OLIWIER;2767;M
2015;OSKAR;2720;M
2015;KAROL;2641;M
2015;NATAN;2410;M
2015;DOMINIK;2363;M
2015;MACIEJ;2328;M
2015;TOMASZ;2282;M
2015;TYMON;2140;M
2015;KRZYSZTOF;2130;M
2015;FABIAN;2095;M
2015;HUBERT;1946;M
2015;PAWEŁ;1902;M
2015;JULIAN;1838;M
2015;IGNACY;1817;M
2015;TYMOTEUSZ;1786;M
2015;GABRIEL;1734;M
2015;KAMIL;1705;M
2015;PATRYK;1620;M
2015;SEBASTIAN;1446;M
2015;KSAWERY;1439;M
2015;BARTŁOMIEJ;1434;M
2015;ADRIAN;1143;M
2015;KRYSTIAN;1034;M
2015;KAJETAN;961;M
2015;OLAF;948;M
2015;ŁUKASZ;875;M
2015;DANIEL;851;M
2015;BORYS;833;M
2015;MARCIN;831;M
2015;BŁAŻEJ;829;M
2015;ERYK;819;M
2015;ARTUR;779;M
2015;KUBA;773;M
2015;BRUNO;726;M
2015;OLIVIER;674;M
2015;DAMIAN;666;M
2015;ALEX;641;M
2015;GRZEGORZ;622;M
2015;PRZEMYSŁAW;616;M
2015;RAFAŁ;602;M
2015;TOBIASZ;576;M
2015;ALEXANDER;549;M
2015;CEZARY;549;M
2015;KONRAD;528;M
2015;EMIL;525;M
2015;NATANIEL;494;M
2015;RADOSŁAW;492;M
2015;ROBERT;487;M
2015;MILAN;458;M
2015;MAREK;454;M
2015;WITOLD;439;M
2015;GRACJAN;437;M
2015;KORNEL;436;M
2015;TADEUSZ;431;M
2015;OLIVER;401;M
2015;JERZY;369;M
2015;ALEKS;365;M
2015;MIESZKO;328;M
2015;ANDRZEJ;309;M
2015;DORIAN;308;M
2015;LEONARD;305;M
2015;ARKADIUSZ;304;M
2015;STEFAN;301;M
2015;BRAJAN;282;M
2015;GUSTAW;282;M
2015;IWO;281;M
2015;RYSZARD;280;M
2015;JACEK;276;M
2015;JÓZEF;247;M
2015;KAZIMIERZ;240;M
2015;KONSTANTY;235;M
2015;DAVID;233;M
2015;JULIUSZ;227;M
2015;NATHAN;226;M
2015;JEREMI;218;M
2015;NORBERT;210;M
2015;MAXIMILIAN;208;M
2015;SEWERYN;205;M
2015;SAMUEL;203;M
2015;HENRYK;202;M
2015;FELIKS;189;M
2015;TEODOR;185;M
2015;LEO;173;M
2015;ALBERT;170;M
2015;OSCAR;165;M
2015;JĘDRZEJ;159;M
2015;CYPRIAN;153;M
2015;REMIGIUSZ;152;M
2015;ERNEST;150;M
2015;DARIUSZ;142;M
2015;NICOLAS;142;M
2015;KEVIN;133;M
2015;HUGO;130;M
2015;MARIUSZ;127;M
2015;XAVIER;127;M
2015;FLORIAN;126;M
2015;MAX;126;M
2015;LUDWIK;122;M
2015;MAKSYM;122;M
2015;ALEKSY;117;M
2015;KORDIAN;111;M
2015;FRYDERYK;107;M
2015;TYTUS;107;M
2015;LUCJAN;105;M
2015;MAURYCY;105;M
2015;VICTOR;105;M
2015;BENIAMIN;102;M
2015;WŁADYSŁAW;96;M
2015;ANTHONY;95;M
2015;KSAWIER;91;M
2015;BENJAMIN;90;M
2015;JEREMIASZ;90;M
2015;JACOB;85;M
2015;MICHAEL;85;M
2015;SZCZEPAN;83;M
2015;VINCENT;81;M
2015;ARON;79;M
2015;BRAYAN;78;M
2015;EDWARD;76;M
2015;OLIWER;75;M
2015;MARTIN;74;M
2015;NIKOLAS;73;M
2015;SŁAWOMIR;73;M
2015;MARCELI;71;M
2015;OKTAWIAN;71;M
2015;VIKTOR;71;M
2015;MAKS;70;M
2015;OLGIERD;69;M
2015;PHILIP;68;M
2015;AARON;67;M
2015;SYLWESTER;67;M
2015;JOACHIM;66;M
2015;PATRICK;65;M
2015;NATHANIEL;64;M
2015;JONATAN;63;M
2015;OLEG;63;M
2015;ROMAN;63;M
2015;BRYAN;61;M
2015;LEONARDO;61;M
2015;ZBIGNIEW;61;M
2015;AMADEUSZ;59;M
2015;JONASZ;59;M
2015;SERGIUSZ;59;M
2015;KASJAN;58;M
2015;MIRON;58;M
2015;DENIS;57;M
2015;IVO;57;M
2015;JAROSŁAW;57;M
2015;JANUSZ;56;M
2015;EMILIAN;55;M
2015;BERNARD;54;M
2015;BRIAN;54;M
2015;DOMINIC;51;M
2015;KASPER;50;M
2015;KORNELIUSZ;50;M
2015;KOSMA;49;M
2015;KASPIAN;47;M
2015;KEWIN;46;M
2015;WINCENTY;44;M
2015;THOMAS;43;M
2015;JONATHAN;42;M
2015;MAXYMILIAN;41;M
2015;ZIEMOWIT;41;M
2015;FRANK;40;M
2015;ROCH;40;M
2015;BOLESŁAW;39;M
2015;LUKAS;39;M
2015;SIMON;39;M
2015;ALLAN;38;M
2015;LESZEK;38;M
2015;RYAN;37;M
